(27341,10394,14)
(6623,38072,11)
(52552,30527,9)
(35607,29034,6)
(42268,32529,8)
(9735,30412,9)
(51282,50930,7)
(16615,55295,16)
(57121,52997,15)
(43733,27940,11)
(50829,38873,1)
(37970,47852,7)
(36711,8339,6)
(26936,2523,14)
(53197,9566,10)
(57851,49844,16)
(25387,2682,16)
(41765,17439,5)
(9405,42686,8)
(9297,54104,0)
(38736,17756,9)
(36580,40557,14)
(35648,57982,12)
(3702,18092,4)
(38385,12665,4)
(57246,51750,10)
(21930,3326,8)
(14943,4601,14)
(7841,51717,6)
(21131,24296,8)
(7773,10776,11)
(58690,10449,16)
(43286,36569,1)
(9127,57350,16)
(30946,3961,15)
(20202,41948,18)
(5221,49935,6)
(10861,3527,5)
(27396,21026,4)
(14306,25884,13)
(11573,1170,15)
(17908,19855,6)
(196,10720,15)
(3570,34321,17)
(3270,46359,13)
(57951,58741,6)
(59612,38625,17)
(14402,11363,6)
(13937,49543,11)
(107,3172,9)
(8963,57906,2)
(48209,58030,3)
(50814,34002,7)
(1816,58508,9)
(11410,5445,9)
(34996,12522,13)
(1675,6564,12)
(18616,30618,7)
(29954,7588,8)
(35502,37055,7)
(54807,40305,7)
(33869,40838,8)
(34893,37007,5)
(31490,28150,6)
(16117,23483,12)
(2907,47383,7)
(21354,10303,4)
(46089,59755,1)
(4480,51921,9)
(3817,44749,7)
(33713,33980,11)
(52586,26867,2)
(12530,58520,11)
(9157,24847,12)
(15362,10258,10)
(10254,1961,5)
(3305,62,8)
(54505,32214,13)
(15531,5555,14)
(5109,55423,9)
(36582,31334,16)
(14519,23955,10)
(50730,18845,9)
(2550,29431,10)
(32807,13995,7)
(59219,6815,6)
(31338,56441,8)
(47722,54849,3)
(13068,6064,11)
(12588,33522,5)
(4424,23894,7)
(41457,13112,6)
(19955,24202,6)
(2530,47632,9)
(56386,6994,16)
(19133,6353,8)
(43062,20976,13)
(10685,53377,11)
(55696,26549,15)
(19785,2331,18)
(46469,37068,12)
(40371,20431,15)
(17505,10014,8)
(32597,16383,8)
(51631,11201,4)
(24053,14046,16)
(58744,1059,12)
(19243,29588,5)
(38602,43088,3)
(34884,56270,10)
(1807,24731,4)
(24181,51348,7)
(20540,46075,6)
(6672,10120,4)
(35195,57268,4)
(53787,48891,9)
(14316,19779,7)
(27379,10757,10)
(15775,3746,17)
(52150,5411,15)
(45304,20062,17)
(12903,55112,15)
(9554,45419,11)
(20731,23537,8)
(13564,11947,13)
(31747,5835,13)
(33430,17590,11)
(49457,42790,15)
(1288,12775,8)
(30375,33883,11)
(54931,23117,3)
(8516,32489,7)
(3902,37587,11)
(45464,29611,4)
(11420,1126,9)
(38878,21281,9)
(14139,27934,8)
(56690,48278,15)
(19523,16135,14)
(40288,12801,10)
(21545,55894,11)
(50240,53952,8)
(47748,57695,8)
(14625,54259,9)
(37945,16229,7)
(20660,25965,17)
(11541,3003,8)
(24714,6477,9)
(39630,28072,6)
(21685,38404,3)
(33638,19354,9)
(18972,52957,8)
(1764,34413,10)
(7547,49846,14)
(22411,39138,3)
(10292,54419,13)
(48529,8407,6)
(44086,39871,7)
(55796,31088,12)
(4947,37342,16)
(57431,696,9)
(21294,21751,7)
(3236,43670,10)
(2843,18983,2)
(46869,46575,7)
(55473,3826,11)
(33167,44132,12)
(28774,38077,10)
(29690,10371,8)
(38620,2892,9)
(45959,30232,9)
(58762,7043,11)
(25925,27011,5)
(16077,11442,15)
(24276,25450,1)
(29042,36127,5)
(34115,22006,11)
(35578,16086,7)
(13923,29877,9)
(54093,44675,8)
(50282,35695,13)
(11187,56714,1)
(34106,38953,8)
(41308,58876,7)
(9682,12648,10)
(54951,40974,3)
(3266,40352,6)
(29041,39067,7)
(3357,28837,3)
(14540,46579,7)
(1966,30720,11)
(672,8887,10)
(4419,28358,8)
(33833,55052,11)
(27170,44209,2)
(25934,2302,9)
(39252,23496,12)
(29207,1098,8)
(19964,30319,15)
(17929,42205,4)
(39977,50736,3)
(35877,35054,18)
(35656,14058,13)
(1683,39842,18)
(55338,53857,1)
(46091,9881,5)
(1984,44531,9)
(44091,28591,10)
(39605,25352,8)
(34237,25737,4)
(32486,55062,4)
(16807,14820,4)
(59237,36150,13)
(26364,24579,8)
(35930,38811,5)
(12453,14974,16)
(17624,30348,10)
(22443,32157,6)
(48301,57996,13)
(675,38490,4)
(13031,45421,11)
(13800,24349,13)
(35071,12818,7)
(55172,13956,3)
(32567,15330,5)
(50036,4001,3)
(24670,19031,9)
(17987,54065,7)
(25921,46658,8)
(45362,54741,10)
(26865,36740,11)
(29109,45667,12)
(1525,43420,13)
(47991,6692,7)
(46249,37589,12)
(55100,55847,11)
(21492,35958,9)
(16198,44428,8)
(3015,20916,6)
(58299,32856,9)
(26345,2485,10)
(1797,19525,7)
(2713,49361,12)
(52046,15038,5)
(19258,48707,6)
(19387,45397,16)
(46753,808,11)
(6898,13887,12)
(31661,40348,1)
(1329,5775,16)
(35546,55101,8)
(37711,9648,6)
(11567,8770,10)
(28003,38802,8)
(43584,51451,8)
(13573,51579,13)
(2222,10963,12)
(11147,52768,8)
(41736,11293,15)
(59802,34845,10)
(40237,12958,8)
(44431,57909,4)
(42334,44989,11)
(20447,48463,6)
(15587,49529,6)
(45351,51655,11)
(42602,40204,8)
(31494,39218,5)
(39447,48688,17)
(54357,48425,8)
(26466,31528,13)
(59818,7112,8)
(49087,34491,10)
(59140,52130,7)
(498,27632,13)
(52664,44988,4)
(51958,36501,8)
(12865,56518,14)
(38074,9182,11)
(30966,3334,5)
(11569,41864,9)
(41356,7831,4)
(10763,45172,11)
(17413,51158,9)
(41792,35684,15)
(4839,14154,5)
(11380,7145,6)
(53643,41239,16)
(25591,27577,9)
(26343,7915,3)
(2330,38071,10)
(13944,25,10)
(35463,22564,4)
(4217,37413,12)
(23728,35811,1)
(25479,51550,6)
(19200,31114,7)
(44881,39732,11)
(27814,46662,14)
(57383,1603,8)
(57153,54886,3)
(23028,14401,5)
(58949,29194,14)
(51080,55830,7)
(42676,37138,5)
(9513,41714,8)
(42342,33594,3)
(37206,42233,13)
(6202,6938,15)
(30008,40513,9)
(43309,13191,9)
(42741,26276,11)
(11768,40242,14)
(9933,54387,17)
(12123,53529,12)
(8158,51382,4)
(58871,46720,10)
(34662,52532,4)
(58678,57509,5)
(57275,34230,13)
(7382,57753,14)
(26487,34543,7)
(30181,24527,13)
(24800,45530,8)
(21367,26131,12)
(46440,16430,12)
(15997,48969,14)
(9679,28154,5)
(34632,26561,4)
(6591,49200,0)
(36841,11677,7)
(38285,52755,7)
(11245,9126,15)
(59988,18497,8)
(26625,11283,7)
(31810,44100,12)
(4762,48718,12)
(18557,4916,16)
(41966,18469,9)
(26910,25433,1)
(22079,6116,9)
(22186,34239,8)
(33952,49951,6)
(24418,35914,5)
(24909,37107,15)
(14483,50028,7)
(28423,18264,2)
(18661,25428,3)
(37190,21488,7)
(18679,24367,3)
(49430,58832,5)
(54556,58941,9)
(25927,21660,5)
(30072,52542,9)
(54158,39662,12)
(55244,30868,11)
(14216,14350,12)
(46502,45923,16)
(56908,24701,9)
(1833,17592,11)
(9439,43650,9)
(34168,43611,10)
(5892,21583,14)
(47121,21581,8)
(18594,41567,6)
(10382,7971,10)
(22427,7981,1)
(9437,14099,12)
(27204,25035,12)
(24084,27534,7)
(25409,57814,8)
(7679,26818,7)
(24422,17989,17)
(32994,758,14)
(49051,13156,10)
(3278,49346,10)
(48757,23479,9)
(44364,50243,6)
(18012,54718,12)
(23741,34289,3)
(58683,43353,10)
(41112,7463,5)
(17256,11131,8)
(17715,37495,3)
(9880,26720,12)
(2043,41419,9)
(50010,2595,14)
(38678,35464,14)
(19358,27926,17)
(32106,15484,9)
(40202,34204,6)
(39075,14223,3)
(45826,33941,7)
(41801,16863,12)
(11930,58722,8)
(1598,41313,15)
(4708,9129,10)
(25982,28741,13)
(55770,44201,12)
(35276,45866,13)
(56301,24539,5)
(43603,31628,5)
(42842,2635,8)
(9650,28464,12)
(18303,15450,12)
(12240,793,18)
(14142,6422,9)
(49528,29963,7)
(51826,52530,1)
(19752,1762,9)
(32898,1127,16)
(57975,53587,10)
(50793,39702,15)
(9533,45017,10)
(19547,37934,9)
(36549,3665,8)
(49641,45279,8)
(15730,38259,7)
(47194,15805,2)
(14167,42601,7)
(9424,16999,10)
(25133,3388,11)
(40115,6727,6)
(45495,9677,1)
(28104,28044,6)
(36677,31144,9)
(38918,45560,5)
(774,27123,3)
(22763,33524,13)
(54495,764,17)
(25710,56781,8)
(31109,50040,8)
(26322,6351,11)
(5174,4263,4)
(43211,32618,11)
(32664,30954,7)
(5543,55086,8)
(10592,33303,13)
(52697,18612,6)
(27576,30450,13)
(16776,25092,9)
(11956,48647,13)
(31589,34183,10)
(24130,17806,9)
(41956,38355,1)
(11586,55355,8)
(12029,38750,10)
(37834,54178,15)
(44607,30561,11)
(18214,49107,13)
(8895,43777,10)
(27511,51371,14)
(39716,51124,6)
(38399,17573,7)
(39925,47773,8)
(51322,57308,10)
(40892,20781,9)
(41166,22859,5)
(43475,37113,3)
(59982,7699,11)
(58484,25155,16)
(564,29935,13)
(28215,34777,10)
(24407,36135,10)
(30913,120,9)
(57596,23659,16)
(1887,10041,13)
(32225,45883,13)
(3185,17451,9)
(44488,21308,5)
(19833,4714,4)
(55426,13155,7)
(38745,33499,15)
(24161,49508,9)
(35381,43349,4)
(39789,28599,4)
(58040,57972,9)
(8197,1521,9)
(34596,25918,5)
(39858,52202,5)
(1156,31617,9)
(48800,13530,14)
(15783,15241,5)
(53100,43844,6)
(53271,45778,12)
(47137,37114,12)
(24685,54172,12)
(18492,26382,7)
(35863,18578,11)
(54600,3160,0)
(46490,36423,11)
(5658,2771,12)
(46305,24079,10)
(50902,44813,9)
(34461,16608,4)
(32473,51065,15)
(49917,31673,10)
(22868,35286,2)
(57180,7157,14)
(6611,5392,3)
(13355,24526,13)
(38260,1148,7)
(13325,14030,6)
(34328,972,16)
(13771,38524,6)
(23782,44517,13)
(28447,10638,8)
(54671,46465,8)
(56988,38286,10)
(7083,58073,4)
(58839,4792,9)
(45539,21727,2)
(17333,58365,8)
(5528,35268,7)
(31103,47277,14)
(11456,35131,11)
(10921,4344,3)
(3629,45364,9)
(47262,2474,13)
(13845,798,13)
(43000,559,17)
(10098,58065,4)
(28795,1371,2)
(37100,10374,16)
(49349,57516,3)
(55489,51320,7)
(10287,2142,14)
(18806,52975,3)
(47154,33156,17)
(31540,35992,10)
(42089,46290,11)
(7477,18390,11)
(31277,35723,3)
(11374,3123,14)
(39916,29065,9)
(29887,53821,9)
(22423,59470,15)
(52654,43137,5)
(25014,5291,11)
(39248,39063,8)
(42700,29061,9)
(47037,56065,8)
(33455,30844,15)
(11210,55795,13)
(49878,39536,5)
(35396,33545,5)
(31238,45253,2)
(26454,22022,9)
(55301,47495,10)
(43215,41225,11)
(53203,2785,14)
(9009,25028,8)
(43305,49798,15)
(29832,40831,7)
(9874,58045,3)
(4034,44122,15)
(50913,44064,9)
(26758,691,5)
(31023,19751,9)
(55968,10879,14)
(26482,15211,12)
(18534,47176,15)
(32276,3092,7)
(24743,51029,7)
(53789,36939,5)
(57237,27222,12)
(38294,50819,7)
(3971,36974,9)
(57521,25196,2)
(36139,51573,7)
(57976,18556,9)
(28792,435,1)
(14043,38301,6)
(11772,31502,2)
(18532,56704,7)
(5353,20140,5)
(48147,11186,11)
(38061,34387,5)
(56370,50664,12)
(32761,20639,12)
(23767,25036,8)
(39617,32768,5)
(51576,23936,12)
(34721,21898,3)
(2723,250,9)
(30136,46970,12)
(43940,36341,11)
(28505,3498,7)
(52914,39932,14)
(25051,4040,8)
(48093,10588,16)
(48773,3128,8)
(5602,15030,4)
(59740,29023,10)
(12746,47042,1)
(43958,11903,17)
(34331,3846,14)
(53835,43835,6)
(53156,45376,9)
(13621,3900,7)
(11214,31795,6)
(55655,14119,3)
(33097,16997,8)
(43910,43391,3)
(38669,18045,13)
(46819,46176,16)
(25708,5243,11)
(32067,1237,17)
(29535,34729,17)
(31117,55985,5)
(59942,35793,9)
(38395,24618,11)
(12881,58780,7)
(9627,26325,4)
(56376,18291,12)
(59960,1403,5)
(47989,35207,13)
(57838,32974,3)
(27812,48907,12)
(38057,48887,2)
(6207,36680,2)
(10771,57529,14)
(38268,45524,9)
(3291,39678,6)
(7335,10536,14)
(15539,17492,5)
(28077,50943,9)
(31423,43994,9)
(33768,22593,16)
(46889,31676,18)
(47340,31840,10)
(14441,30803,16)
(19982,7537,4)
(44025,44410,15)
(42076,20544,11)
(47382,32927,7)
(32565,59417,10)
(13011,8698,13)
(10216,48598,6)
(31894,56477,5)
(35575,56415,6)
(53684,1317,3)
(37056,33967,7)
(41244,31006,11)
(50766,16777,5)
(30878,37120,8)
(43715,28977,3)
(13171,47074,16)
(22491,53453,5)
(12281,47426,5)
(37204,20445,12)
(42628,24860,18)
(2604,47006,7)
(49802,51164,14)
(36768,52014,5)
(36470,49598,7)
(25850,8999,16)
(27181,21884,3)
(4288,30769,2)
(22733,2819,7)
(2159,50135,7)
(11893,49896,7)
(39612,38571,6)
(40572,20207,12)
(27924,18440,6)
(19302,10457,10)
(18855,16402,7)
(45808,57243,6)
(33737,29081,9)
(32996,17182,9)
(15586,11568,15)
(30494,34868,13)
(14061,9151,1)
(17165,1383,17)
(6119,24752,8)
(56980,56395,5)
(29943,7873,16)
(10999,26505,5)
(27502,55165,13)
(58132,45105,10)
(17314,48796,8)
(2243,31739,9)
(32302,26380,15)
(26689,1439,10)
(3997,22009,9)
(40516,9306,10)
(33306,12181,9)
(5583,13198,2)
(56060,27060,7)
(13220,29024,10)
(36022,41791,9)
(30209,41109,5)
(51399,58157,8)
(41430,55768,7)
(41299,10758,7)
(13543,3874,12)
(25342,50807,14)
(42155,33544,17)
(3472,10184,12)
(16875,14807,6)
(51815,44483,6)
(55530,24835,11)
(14971,10512,6)
(11535,21234,9)
(56322,26668,15)
(20073,24152,11)
(22070,35685,4)
(20266,40065,14)
(19322,43162,10)
(6704,46132,7)
(23931,23408,9)
(19491,35157,0)
(59752,51602,12)
(27874,9065,5)
(21510,20824,10)
(7446,49049,13)
(57423,43933,10)
(31038,37862,2)
(49848,53252,3)
(8364,56044,13)
(9408,52845,17)
(22130,25268,6)
(57701,39043,14)
(18444,10680,3)
(18102,59965,1)
(32832,30668,4)
(26817,27651,5)
(54257,16054,15)
(40375,15216,6)
(822,57230,16)
(7903,43082,11)
(14836,7698,5)
(8856,43872,6)
(49391,44249,10)
(10732,8868,6)
(13436,24466,9)
(41694,49934,5)
(17146,47724,6)
(15630,38841,11)
(30649,17973,3)
(47920,56509,5)
(28385,5342,0)
(33227,33374,7)
(16081,54336,8)
(31043,55917,0)
(13328,6846,7)
(59036,51539,2)
(25962,29820,10)
(52040,37541,14)
(799,32129,6)
(33587,39,9)
(26477,14172,8)
(38298,21753,11)
(29210,29098,8)
(33447,24066,11)
(9000,40947,9)
(7219,48429,9)
(9350,47443,3)
(53556,32809,10)
(34722,10358,16)
(55348,13028,9)
(1437,19180,7)
(36838,46910,8)
(14297,36339,7)
(1546,50246,12)
(19786,4444,0)
(19398,23754,5)
(43900,43488,13)
(40241,55948,4)
(6091,9987,8)
(20034,15009,6)
(6157,34488,12)
(53909,15695,6)
(1576,3360,8)
(39699,52776,6)
(18744,12265,12)
(2531,2714,5)
(52714,18019,10)
(6334,42473,17)
(52830,16779,9)
(30132,22414,7)
(7775,28765,17)
(1849,32971,14)
(24587,6256,12)
(24841,44644,8)
(8327,18712,8)
(6101,22505,13)
(51731,58335,6)
(26011,6105,4)
(17932,2857,5)
(9642,8608,18)
(17689,10673,11)
(6823,15055,2)
(39299,56345,8)
(6601,3656,6)
(45996,34781,5)
(8012,46494,3)
(16733,20036,6)
(33010,1287,7)
(38495,54938,8)
(50454,32137,5)
(47637,16788,15)
(35644,57809,9)
(49965,34619,6)
(46960,10402,7)
(13463,56205,13)
(40702,21584,7)
(5949,6312,12)
(5462,43987,4)
(46998,58616,17)
(14601,56163,7)
(58019,26166,6)
(14714,1740,14)
(1923,17521,5)
(12062,54790,9)
(1514,42318,14)
(35006,30846,5)
(56172,10691,6)
(45759,59574,8)
(6402,12025,13)
(37328,38060,9)
(37051,32620,15)
(20509,58653,12)
(53071,43675,12)
(33323,25517,10)
(22718,42575,14)
(44969,31790,7)
(1242,24890,6)
(56064,4798,11)
(18904,34950,7)
(48395,21525,4)
(12405,11196,14)
(22044,11333,11)
(21735,40722,3)
(8562,59099,7)
(19863,43356,10)
(44621,20126,14)
(48659,8201,7)
(31780,1176,5)
(29879,14005,6)
(36894,58400,4)
(27232,39405,7)
(11559,12934,8)
(26157,26963,6)
(47138,41646,5)
(35582,3296,12)
(10433,2047,5)
(19369,31973,2)
(56190,11800,10)
(23137,8872,9)
(31570,16922,4)
(13867,58720,9)
(37874,57299,14)
(24863,18906,2)
(51026,17635,6)
(54928,16622,14)
(7884,16642,5)
(7133,22751,7)
(48550,9100,6)
(5771,37753,12)
(53800,19119,0)
(38351,30218,9)
(34776,50604,14)
(3666,3280,8)
(52522,11236,5)
(8168,47187,8)
(48316,19487,9)
(52725,27675,9)
(19340,53827,10)
(3822,57076,5)
(41155,23352,16)
(44550,18205,17)
(52785,39496,9)
(9322,3689,8)
(10224,41122,6)
(19421,54892,4)
(34410,30164,11)
(35763,8666,17)
(52807,50032,2)
(9201,51431,14)
(5027,41683,5)
(54572,13668,15)
(14366,3317,8)
(57826,19809,15)
(36645,26127,6)
(47022,55259,1)
(19995,8325,13)
(57034,26961,1)
(34621,47141,7)
(20968,17580,11)
(1017,34941,8)
(51361,10155,10)
(1174,37420,8)
(23018,55794,7)
(22139,28985,4)
(44527,19127,8)
(57902,10962,7)
(6899,57452,11)
(46751,4069,1)
(43739,36773,7)
(57281,14097,9)
(28805,3796,15)
(7352,58932,14)
(54563,29474,4)
(40256,9079,11)
(52746,20858,16)
(49775,41611,10)
(3932,56159,6)
(16792,4831,15)
(22672,17552,13)
(21936,21474,5)
(50716,38208,4)
(14592,32307,11)
(51751,56691,4)
(15073,11067,9)
(34445,49238,15)
(33154,34812,12)
(47628,34374,9)
(11860,25481,7)
(18192,46621,5)
(44873,25094,6)
(28041,24804,6)
(3076,52859,15)
(5102,43686,10)
(50497,45033,9)
(13278,38127,11)
(58118,25206,7)
(40279,5575,9)
(24115,15609,10)
(33206,10561,13)
(50185,50330,3)
(15816,13464,3)
(3797,56224,6)
(17477,19796,1)
(10714,52927,3)
(14004,28679,12)
(49541,21037,13)
(55444,58589,14)
(44558,17491,3)
(3443,10580,1)
(335,8840,9)
(53665,57059,4)
(38564,21412,12)
(14453,41945,11)
(13213,34601,7)
(59797,50408,11)
(53412,17269,5)
(8648,5401,5)
(21567,37686,7)
(56743,138,9)
(17599,32174,8)
(15872,5348,11)
(6781,27561,12)
(16209,38319,4)
(5982,36698,10)
(3144,50926,13)
(7725,285,13)
(711,34076,4)
(23714,6944,6)
(24567,13001,2)
(40118,6999,16)
(29901,25318,3)
(37735,45201,17)
(4374,37797,3)
(41232,9687,7)
(9095,52885,6)
(5918,5615,9)
(17306,12929,8)
(11891,58224,15)
(22401,45363,8)
(29375,52294,1)
(39805,56546,8)
(46934,13194,10)
(56099,30211,3)
(17368,31929,12)
(55042,27723,12)
(32455,23322,9)
(24751,44504,5)
(22865,57645,4)
(24339,53469,1)
(48665,47639,2)
(49885,14341,14)
(17354,21486,11)
(42976,54052,9)
(54515,54742,4)
(44780,5817,18)
(13632,17284,14)
(36264,55846,2)
(37157,5226,8)
(58233,23982,10)
(52699,16165,13)
(36654,27846,16)
(12710,31857,8)
(14561,11352,2)
(26408,20620,4)
(20763,29823,12)
(16446,1269,11)
(36255,28695,1)
(32364,39292,13)
(48039,52057,5)
(22613,38696,7)
(491,53176,2)
(42755,48307,8)
(29658,28906,2)
(53565,3981,11)
(55726,46969,11)
(10556,33051,5)
(42256,47448,8)
(20553,57905,10)
(3026,31426,17)
(12248,340,16)
(8610,13692,10)
(20818,19242,17)
(26769,41445,4)
(52457,16309,6)
(39535,59638,14)
(58721,34206,4)
(56655,33614,6)
(32796,27887,14)
(15390,58489,5)
(20597,24223,11)
(37362,54453,10)
(11011,15392,4)
(44474,6286,3)
(51620,53293,6)
(3140,14129,13)
(48364,13865,6)
(54632,40939,15)
(42058,34188,4)
(58067,12359,9)
(45638,35724,11)
(55433,15617,6)
(51121,53387,0)
(1848,16506,13)
(20835,17272,6)
(17993,10945,5)
(48110,30862,16)
(7629,4477,6)
(36942,46330,10)
(25368,19747,15)
(7899,14110,7)
(14797,56733,11)
(34863,13513,15)
(31598,21146,12)
(54816,47731,3)
(22412,54302,6)
(59279,48676,7)
(19394,52225,3)
(44476,3788,12)
(52293,39869,13)
(34556,5917,11)
(7514,12754,15)
(45183,6557,14)
(44236,52754,15)
(51460,6280,14)
(32760,33598,13)
(1167,9177,15)
(34572,25205,12)
(49684,8336,11)
(45484,28094,3)
(55773,57095,5)
(40965,19866,3)
(57339,1853,9)
(28437,57839,14)
(32895,23599,8)
(43514,26526,5)
(23065,44896,12)
(48609,59771,15)
(43552,52840,5)
(53507,7578,9)
(3960,46017,6)
(16476,12640,15)
(23073,14822,15)
(47093,53714,9)
(35666,46128,13)
(53780,58599,1)
(17444,52466,11)
(58252,15403,5)
(17646,50056,4)
(37597,58657,13)
(11426,12602,10)
(27213,22343,5)
(40521,38000,8)
(14028,59304,10)
(6515,50885,5)
(32582,35035,7)
(54636,19266,11)
(42479,51536,11)
(42993,12681,10)
(20493,5481,4)
(7009,59503,10)
(58872,27407,5)
(43406,50144,10)
(36421,3021,3)
(19066,39276,13)
(49320,25059,13)
(29959,5091,13)
(54735,31925,6)
(55414,30611,8)
(28669,55995,5)
(26492,31380,9)
(5756,22147,6)
(24228,42754,9)
(55380,52478,10)
(40603,17861,16)
(57247,53068,9)
(49956,50915,12)
(21749,27983,12)
(51610,8782,13)
(21424,16664,3)
(13329,7955,11)
(34171,56536,11)
(41777,45274,7)
(22267,10570,3)
(45416,26295,9)
(5063,26813,17)
(57558,24914,9)
(32941,50191,15)
(44498,48146,13)
(7027,40316,5)
(29518,11345,6)
(56271,32655,16)
(24313,58096,18)
(2547,30305,2)
(30334,44812,17)
(19792,9059,11)
(30917,47280,10)
(3157,20542,6)
(23258,39174,15)
(6987,45733,6)
(4724,33827,14)
(31430,25887,4)
(4679,30418,10)
(26763,39468,9)
(31012,59354,2)
(23019,36060,11)
(54306,11395,3)
(56929,7923,8)
(29539,50935,8)
(17159,49270,10)
(55898,32663,7)
(50092,51777,6)
(35850,51007,10)
(36605,33405,15)
(18216,40001,9)
(23103,21689,7)
(29911,42950,4)
(26779,12542,2)
(6847,927,0)
(43280,25228,11)
(12328,53690,9)
(44049,51800,7)
(45352,111,12)
(110,56105,15)
(29148,53177,1)
(19420,24287,5)
(29212,43867,12)
(3166,40723,6)
(21612,5296,8)
(39429,7996,3)
(18831,57126,8)
(32810,7495,1)
(20323,31530,14)
(26077,38693,6)
(23573,7124,12)
(20948,43246,7)
(43042,50506,14)
(23036,21662,8)
(33083,16359,8)
(27766,31378,13)
(31111,56355,6)
(48583,10274,9)
(7005,13494,8)
(3506,300,17)
(1680,40652,9)
(53426,28308,13)
(18525,37175,12)
(54608,26324,3)
(2421,8714,17)
(9167,20884,10)
(19708,59335,7)
(58684,57152,13)
(10460,46757,8)
(18535,28776,8)
(24946,30747,12)
(13192,46208,10)
(56410,38027,8)
(54312,55549,13)
(14898,11516,14)
(57611,14873,16)
(236,21256,5)
(6243,50994,15)
(23031,55604,12)
(55329,16725,15)
(25297,39215,9)
(7918,31087,16)
(53999,30196,8)
(2403,46730,8)
(46754,58269,8)
(28520,19139,8)
(8329,37035,12)
(34958,37948,1)
(51032,54598,14)
(49174,51440,15)
(10819,32132,14)
(24071,47196,18)
(33865,40426,5)
(27991,12847,7)
(37460,3899,15)
(42101,45167,6)
(1010,44661,3)
(12278,47789,13)
(56258,31229,7)
(52180,56170,17)
(44684,2868,8)
(18854,23419,7)
(5796,48809,10)
(54365,46900,10)
(50074,14969,15)
(28262,19167,10)
(58823,3248,4)
(55089,31607,10)
(28022,21924,13)
(58238,11047,2)
(26319,36352,11)
(20434,21938,12)
(59989,33403,8)
(3991,55827,15)
(2801,30027,6)
(56353,55672,5)
(34409,36225,13)
(47478,12056,9)
(16749,44525,2)
(30294,12913,10)
(35005,54418,9)
(43397,199,7)
(48014,18388,9)
(313,16304,16)
(25410,28671,4)
(47100,27752,10)
(37736,16134,7)
(15227,29829,11)
(13941,8235,10)
(51997,31143,6)
(20595,5745,11)
(10942,47332,13)
(46300,35653,7)
(29138,52978,6)
(41349,23119,12)
(19802,30438,2)
(33286,45458,17)
(40712,31876,16)
(55516,57693,4)
(22726,49280,2)
(44407,56235,17)
(2340,23932,7)
(18196,35921,9)
(9576,11618,9)
(11665,9939,5)
(25175,18027,13)
(16282,51707,15)
(27277,49597,15)
(55946,47333,9)
(28243,40035,7)
(51049,27174,13)
(14633,22628,3)
(14853,48126,2)
(35896,53562,0)
(33893,53136,11)
(28504,38069,13)
(45409,26332,15)
(25024,19701,6)
(7150,44083,12)
(28567,9659,8)
(17720,58129,18)
(32045,55337,8)
(21984,2002,9)
(6361,45770,12)
(14642,55527,10)
(42739,48803,16)
(46145,2941,6)
(50145,35419,15)
(16867,32990,6)
(28991,30226,10)
(5245,59093,3)
(14153,1989,1)
(8957,44611,5)
(27729,51902,12)
(44600,33310,10)
(53406,19659,11)
(38096,28120,14)
(18276,16914,6)
(22390,15811,16)
(7732,3176,4)
(17871,5952,2)
(37820,954,12)
(12238,50986,4)
(4070,20474,2)
(11939,5731,2)
(43529,7864,9)
(33467,44740,3)
(37245,39660,16)
(48127,4857,7)
(2364,10981,17)
(8498,48546,7)
(56209,32658,13)
(59589,29341,4)
(6322,32757,13)
(56480,27235,16)
(25868,26690,9)
(8614,46234,6)
(16806,8241,12)
(23005,16482,7)
(46263,42974,10)
(33470,3452,10)
(5642,55707,4)
(36886,24017,12)
(47649,47193,7)
(52777,43370,5)
(26872,54266,13)
(51002,55343,3)
(37877,37690,12)
(31941,18809,11)
(39593,1943,17)
(56058,9593,13)
(9878,41436,10)
(27253,8127,14)
(36552,1798,4)
(27215,15708,8)
(46223,20726,12)
(39503,7977,9)
(7658,25766,9)
(28183,29632,16)
(7105,15457,3)
(51801,23206,4)
(27383,39228,11)
(54459,1789,7)
(40816,9902,3)
(27785,7569,4)
(20333,54974,10)
(407,31729,6)
(28218,14667,11)
(44596,9134,11)
(59209,46040,8)
(52352,2916,13)
(52835,7862,5)
(15533,19039,10)
(59552,4494,11)
(33134,639,7)
(59720,59119,5)
(32749,35951,13)
(20525,20264,13)
(13411,3251,8)
(4221,43254,8)
(49666,44486,16)
(42201,54154,12)
(19470,24638,14)
(9137,11019,4)
(44328,52136,10)
(39478,40845,14)
(40123,50018,4)
(49533,30552,4)
(23030,26563,7)
(58549,11501,6)
(28554,14620,10)
(15416,10443,13)
(24588,23428,17)
(18988,52581,10)
(1091,15442,6)
(50666,28188,14)
(17273,31145,6)
(10849,12214,3)
(13299,42096,10)
(19574,7538,16)
(45809,42444,3)
(4630,20078,11)
(54520,7427,9)
(18895,37697,3)
(23040,19328,7)
(28093,54116,12)
(11791,1751,9)
(20792,7785,15)
(24610,56516,7)
(53161,37889,11)
(5404,24631,10)
(21647,10749,8)
(14759,52402,5)
(3163,40292,17)
(32880,26133,1)
(40762,35764,17)
(21392,9584,7)
(30368,38362,6)
(55319,25037,8)
(9305,51575,8)
(31413,24976,9)
(50595,26175,7)
(41690,46258,14)
(26277,33618,7)
(1876,44342,4)
(10892,50668,8)
(11098,44734,13)
(28235,8479,6)
(53903,1432,6)
(6647,42851,10)
